home_id,price,area,living_area,kitchen_area,number_of_rooms,status,furnishing_status,bathroom,floor,total_floors,built_year,address,with_makler,home_ad_link
971,73999.0,64.0,51.2,12.8,2,new,unfurnished,shared,15,16,,Yunusobod,False,https://www.olx.uz/d/oz/obyavlenie/srochno-xon-saroy-2kom-64m2-po-1150u-e-amerikanskoe-posolstvo-ID420pt.html
972,73999.0,60.0,48.0,12.0,2,new,unfurnished,shared,12,12,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/gorit-koh-ota-2kom-korobka-60m2-koxota-maszhidi-tc-rivera-arzon-ID420hU.html
973,380000.0,166.0,132.8,33.2,4,new,furnished,,5,8,,Yunusobod,False,https://www.olx.uz/d/oz/obyavlenie/gabus-sotuvda-4-xonalik-uy-remont-c-2-oloy-bozori-ID3V6us.html
974,163000.0,62.46,49.97,12.49,2,new,unfurnished,,4,12,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/mirabad-avenue-sotuvda-2-xonalik-korobka-kunaev-kochasi-gospitaniy-ID43rlQ.html
975,162000000.0,36.0,36.0,9.0,1,new,unfurnished,private,10,16,,Chirchiq,False,https://www.olx.uz/d/oz/obyavlenie/novostrojka-global-house-hayot-residence-ID43vOV.html
976,109000.0,120.0,120.0,10.0,6,new,furnished,private,2,2,2020.0,Sirg‘ali,True,https://www.olx.uz/d/oz/obyavlenie/kivartira-sotiladi-sirgli-120-mk-ID3XyHk.html
977,54000.0,60.0,60.0,12.0,2,new,furnished,shared,1,16,,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/xonobod-residence-2xona-ipoteka-kredit-yoki-subsidiya-naqd-ID43K8W.html
978,176000.0,85.0,68.0,17.0,4,new,furnished,,10,10,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/mirabad-palace-sotuvda-4-xonalik-uy-remont-katta-mirobod-kochasi-ID40g40.html
979,245000.0,302.0,241.6,60.4,4,new,furnished,,9,10,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/dream-house-sotuvda-4-xonalik-uy-remont-dupleks-8-roddom-yakkasaroy-ID3Z8yb.html
980,110000.0,48.0,38.4,9.6,1,new,unfurnished,,7,16,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/infinity-sotuvda-1-xonalik-korobka-c-1-sodiq-azimov-ID3Rr9T.html
981,85000.0,78.0,62.4,15.6,3,old,furnished,,7,9,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/eng-arzoncentr-kvartira-3-kom-78m2-metro-druzhba-tashkent-city-ID43pYB.html
982,249000.0,250.0,200.0,50.0,5,new,furnished,,8,9,,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/novostroyka-sotuvda-5-xonalik-uy-remont-dupleks-qoraqamish-olmazor-ID445ws.html
983,14000.0,45.0,45.0,6.0,1,new,unfurnished,private,8,9,2023.0,To'ytepa,False,https://www.olx.uz/d/oz/obyavlenie/kvartira-sotiladi-srochno-nurafshon-city-da-ID43fFw.html
984,56500.0,62.0,62.0,12.0,2,new,unfurnished,private,5,16,2024.0,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/sergeli-yangi-darxon-2-da-2-xona-62-kvadrat-ID43O7v.html
985,279999.0,107.0,85.6,21.4,3,new,furnished,shared,5,7,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/arzon-seul-moon-3kom-kirpich-107m2-mezhik-siti-nekst-bajnalminal-ID447cz.html
986,148000.0,56.0,44.8,11.2,2,new,furnished,,4,10,,Yunusobod,False,https://www.olx.uz/d/oz/obyavlenie/muhtasham-sotuvda-2-xonalik-uy-remont-moliya-instituti-oloy-bozori-ID43a7m.html
987,57000.0,59.0,50.0,9.0,2,new,furnished,private,3,16,2023.0,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/sergiliy-yangi-darxon-sotladi-siroshni-ID4369A.html
988,512000000.0,58.0,58.0,14.0,2,new,unfurnished,,14,16,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/navastrojka-2-14-16-korobka-kvartira-okolo-roxat-metro-v-yashnobode-ID43ErX.html
989,280000000.0,43.0,40.0,10.0,1,new,unfurnished,private,3,9,,To'ytepa,False,https://www.olx.uz/d/oz/obyavlenie/toshkent-viloyat-markazidan-xonadon-egasi-boling-xalol-nasiya-savdo-ID3S2Zo.html
990,142000.0,110.0,110.0,22.0,4,new,unfurnished,private,6,10,,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/navastryoka-dom-sotiladi-lyuks-remont-kvartira-ID44qwZ.html
991,305000.0,136.0,108.8,27.2,3,new,furnished,,3,10,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/milano-sotuvda-3-xonalik-uy-remont-8-roddom-yakkasaroy-tumani-ID40Wm3.html
992,159000.0,43.0,34.4,8.6,1,new,furnished,,7,15,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/infinity-sotuvda-1-xonalik-uy-remont-sodiq-azimov-kochasi-efendi-ID43gan.html
993,83000.0,60.0,48.0,12.0,2,new,unfurnished,,13,14,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/prestige-gardens-sotuvda-2-xonalik-korobka-shota-rustaveli-kochasi-ID43dQY.html
994,100000.0,30.0,24.0,6.0,1,new,unfurnished,,3,51,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/super-cenaprodaetsya-nezhiloe-pod-ofis-nest-one-30m2-tashkent-city-ID43vQ1.html
995,73000.0,79.0,63.2,15.8,2,new,unfurnished,private,8,10,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/zhk-salamatina-sotiladi-srochno-korobka-79m2-haqiqiy-ID43PQN.html
996,93000.0,44.0,35.2,8.8,2,new,furnished,,8,10,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/royal-house-sotuvda-2-xonalik-uy-remont-shota-rustaveli-kochasi-ID43XlF.html
997,154000.0,83.0,66.4,16.6,3,new,unfurnished,,7,12,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/parkwood-sotuvda-3-xonalik-korobka-nukus-kochasi-mirobod-ID439RT.html
998,273000.0,130.0,104.0,26.0,4,new,furnished,,6,9,,Chilonzor,False,https://www.olx.uz/d/oz/obyavlenie/nrg-park-sotuvda-4-xonalik-uy-remont-gofur-gulom-parki-ID40klo.html
999,180000.0,130.0,104.0,26.0,4,new,furnished,shared,8,8,,Yunusobod,False,https://www.olx.uz/d/oz/obyavlenie/evro-tamirli-4-xonali-kvartira-shahriston-metrosi-yaqinida-sotiladi-ID42rCS.html
1000,360000.0,120.0,96.0,24.0,3,new,unfurnished,,26,26,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/nrg-u-tower-sotuvda-2-xonalik-korobka-xalqlar-dostligi-ID43g9G.html
1001,66000.0,68.0,68.0,25.0,2,new,unfurnished,shared,8,10,2023.0,Uchtepa,False,https://www.olx.uz/d/oz/obyavlenie/uchtepa-tumani-uy-sotiladi-2-8-10-eski-uy-bozir-ornida-qurilga-68-8-kv-ID43pdj.html
1002,17500.0,35.39,35.39,35.39,1,new,unfurnished,private,8,10,2024.0,Chirchiq,False,https://www.olx.uz/d/oz/obyavlenie/karvon-bozorda-yanqi-qurilgan-uylarda-1-2-xonalik-uylarimiz-bor-ID44lwQ.html
1003,45000.0,54.0,44.0,8.0,3,new,furnished,private,2,4,2021.0,Nazarbek,False,https://www.olx.uz/d/oz/obyavlenie/uy-sotiladi-nazarbekda-ID43z1M.html
1004,300000.0,162.0,129.6,32.4,4,new,unfurnished,,10,10,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/seoul-mun-sotuvda-4-xonalik-korobka-next-yakkasaroy-ID43olt.html
1005,250000.0,57.0,45.6,11.4,2,new,furnished,,3,10,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/mirabad-avenue-sotuvda-2-xonalik-uy-remont-gostinica-rossiya-ID3Zmgg.html
1006,64999.0,63.0,50.4,12.6,2,new,unfurnished,private,8,13,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/arzon-askiya-city-2kom-korobka-63m2-ul-bobura-tekstilnyj-institut-ID43iHp.html
1007,160000.0,43.0,34.4,8.6,2,new,furnished,,5,14,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/infinity-sotuvda-2-xonalik-uy-remont-sodiq-azimov-kochasi-efendi-ID41jMK.html
1008,60000.0,69.4,55.4,7.5,2,new,unfurnished,private,15,16,,Yunusobod,True,https://www.olx.uz/d/oz/obyavlenie/xonsaroy-orzular-2-xonali-kvartira-ID3F7PD.html
1009,214999.0,115.0,92.0,23.0,3,new,furnished,shared,6,7,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/arzon-haqiqiy-abu-dabi-3-kom-115m2-xuvojdo-maxalla-berunij-metro-ID425LE.html
1010,46500.0,55.7,55.7,11.14,2,new,unfurnished,private,16,16,2024.0,Sirg‘ali,True,https://www.olx.uz/d/oz/obyavlenie/sergeli-16-etajda-uy-sotiladi-ID42etW.html
1011,31000.0,72.0,71.0,15.0,3,new,unfurnished,private,14,15,2023.0,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/yashnabod-tumani-olmos-mahalla-3-14-16-srochna-sotiladi-ID40T9e.html
1012,1000.0,131.0,104.8,26.2,3,new,unfurnished,,5,10,,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/kvartira-srochna-sotiladi-131-m2-ID43cxk.html
1013,39000.0,32.0,30.0,6.4,1,new,unfurnished,private,5,9,2023.0,Chilonzor,False,https://www.olx.uz/d/oz/obyavlenie/1-xonali-kvartira-novastroyka-chilonzor-8-kvartalda-ID43pqt.html
1014,180000.0,173.0,138.4,34.6,3,new,furnished,shared,8,8,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-3-komnatnaya-kvartira-173-kv-m-yakkasarajskij-rajon-tashkent-ID441vd.html
1015,42500.0,52.0,50.0,10.4,1,new,unfurnished,private,4,8,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/furqat-plaza-1-ID417qg.html
1016,175000.0,117.0,93.6,23.4,4,new,unfurnished,,15,25,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/akay-city-sotuvda-4-xonalik-korobka-h-olimjon-k-niyozov-kochasi-ID44iz8.html
1017,240000.0,106.0,84.8,21.2,3,new,furnished,,2,3,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/novostroyka-sotuvda-3-xonalik-uy-remont-novomoskovskiy-start-stadioni-ID44iNc.html
1018,70000.0,55.0,44.0,11.0,2,new,furnished,shared,6,9,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/mirzo-ulugbeknovostoyka-2xona-kvartira-55m2-gisht-buz-bozor-ID44j57.html
1019,320000.0,192.0,153.6,38.4,5,new,furnished,,7,10,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/dream-house-sotuvda-5-xonalik-uy-remont-glinka-8-roddom-ID44gmW.html
1020,280000.0,183.74,146.99,36.75,3,new,furnished,,6,8,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/elegant-sotuvda-3-xonalik-uy-remont-nukus-kochasi-rossiya-elchixonasi-ID44gka.html
1021,230000.0,75.0,60.0,15.0,3,new,furnished,,8,14,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/skyline-towers-sotuvda-3-xonalik-uy-remont-gospitalniy-mirobod-ID44ghz.html
1022,50000.0,50.0,50.0,12.0,3,new,furnished,private,7,7,2017.0,Sirg‘ali,True,https://www.olx.uz/d/oz/obyavlenie/sergeli-6-a-2-xonalik-uy-sotiladi-qulay-lokatsiya-kelishiladi-ID43DuU.html
1023,107000.0,75.98,60.78,15.2,3,new,unfurnished,shared,7,9,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/arzon-koh-ota-3kom-75-98m2-mechet-kox-ota-sebzar-centr-haqiqiy-ID43jdG.html
1024,57999.0,36.5,29.2,7.3,1,new,furnished,shared,1,4,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/srochno-vtorichka-yakkasaraj-1kom-36-50m2-akaxxara-nukusskaya-arzon-ID42Jd4.html
1025,118000.0,87.0,69.6,17.4,3,new,unfurnished,shared,8,12,,Yunusobod,False,https://www.olx.uz/d/oz/obyavlenie/srochno-metropol-3kom-korobka-87m2-minor-mechet-malika-haqiqiy-ID43hNh.html
1026,45000.0,54.0,44.0,8.0,3,new,furnished,private,2,4,2021.0,Nazarbek,False,https://www.olx.uz/d/oz/obyavlenie/uy-sotiladi-nazarbekda-ID43z1M.html
1027,82000.0,70.0,70.0,14.0,3,new,unfurnished,private,3,8,2023.0,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-3-komnatnaya-kvartira-or-r-stroy-mart-ID42ZU6.html
1028,68000.0,70.0,70.0,12.0,3,new,furnished,private,1,4,2019.0,Eshonguzar,False,https://www.olx.uz/d/oz/obyavlenie/3-xona-razdelni-68-min-sotiladi-srochniy-birinchi-etaj-ID44u8p.html
1029,59000.0,1.0,1.0,1.0,3,new,furnished,private,6,7,2023.0,To'ytepa,False,https://www.olx.uz/d/oz/obyavlenie/dom-sotiladi-nurafshon-shaxar-3-xonali-uy-ID3RjWS.html
1030,99999.0,80.0,64.0,16.0,3,new,unfurnished,private,8,12,,Yunusobod,False,https://www.olx.uz/d/oz/obyavlenie/srochno-metropol-3kom-korobka-80m2-malika-nbu-mechet-minor-arzon-ID43TUV.html
1031,105000.0,109.0,109.0,8.0,4,new,furnished,private,10,12,2023.0,Shayxontohur,True,https://www.olx.uz/d/oz/obyavlenie/samarqand-darvoza-4-xona-navastroyka-dom-karopka-ID43r0x.html
1032,107000.0,75.98,60.78,15.2,3,new,unfurnished,shared,7,9,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/srochno-prodaetsya-korobka-koh-ota-3kom-75-98m2-mechet-kox-ota-sebzar-ID43J2m.html
1033,69999.0,55.0,44.0,11.0,2,new,furnished,shared,6,9,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/arzon-novostrojka-2kom-evro-55m2-metro-bij-podklyuch-haqiqiy-ID43hCA.html
1034,450000.0,180.0,144.0,36.0,4,new,furnished,,6,7,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/gabus-sotuvda-4-xonalik-uy-remont-perfektum-taras-shevchenko-kochasi-ID3ZZIv.html
1035,90000.0,56.0,44.8,11.2,2,new,unfurnished,,9,10,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/tiara-residence-sotuvda-2-xonalik-korobka-voenniy-gospital-ID44djR.html
1036,265000.0,96.0,76.8,19.2,3,new,furnished,,5,9,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/parisien-sotuvda-3-xonalik-uy-remont-muqimiy-yakkasaroy-ID4420o.html
1037,55500.0,55.0,44.0,11.0,2,new,furnished,private,5,7,,Sirg‘ali,True,https://www.olx.uz/d/oz/obyavlenie/sergeli-6a-2-xonali-55-kv-uy-evroremont-mebel-texnika-ID43RKB.html
1038,72200.0,78.0,62.4,15.6,3,new,unfurnished,private,4,8,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/arzon-yakkasaraj-lafayette-korobka-3kom-78m2-kushbegi-haqiqiy-ID41zsF.html
1039,142000.0,110.0,110.0,22.0,4,new,unfurnished,private,6,10,,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/navastryoka-dom-sotiladi-lyuks-remont-kvartira-ID44qwZ.html
1040,180000.0,173.0,138.4,34.6,3,new,furnished,shared,8,8,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-3-komnatnaya-kvartira-173-kv-m-yakkasarajskij-rajon-tashkent-ID441vd.html
1041,66000.0,70.0,56.0,14.0,2,new,furnished,shared,5,7,,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/sergeli-6a-2-5-7-obshhaya-ploshhad-70-kv-m-s-mebelyu-i-texnikoj-ID390Vb.html
1042,120000.0,90.0,72.0,18.0,3,new,furnished,shared,3,6,,Yunusobod,False,https://www.olx.uz/d/oz/obyavlenie/baxt-kasri-turar-joy-majmuasi-yunusobod-17-kvartal-3-3-6-ID3Zb1n.html
1043,80000.0,88.0,70.4,17.6,3,new,unfurnished,,5,7,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/eng-yaxshi-arzon-novostrojkawhite-box-3-kom-88m2-or-sarakulka-ID43pLj.html
1044,47000.0,58.0,28.0,11.6,1,new,furnished,,1,12,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/uspejzhk-assalom-sohil-evro-novaya-28m2-30m2-terrasa-or-uzbum-ID4242E.html
1045,205000.0,70.0,56.0,14.0,2,new,unfurnished,,23,49,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/piramit-tower-sotuvda-2-xonalik-korobka-yakkasaroy-tumani-ID44glp.html
1046,250000.0,109.0,87.2,21.8,4,new,furnished,,4,11,,Yunusobod,False,https://www.olx.uz/d/oz/obyavlenie/muhtasham-sotuvda-4-xonalik-uy-remont-minor-metro-moliya-instituti-ID43rm8.html
1047,410000.0,411.0,328.8,82.2,12,new,unfurnished,,8,8,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/gabus-sotuvda-12-xonalik-korobka-taras-shevchenko-kochasi-ID43Csk.html
1048,117000.0,70.0,56.0,14.0,3,new,furnished,shared,9,10,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/arzon-sotuvda-new-life-3kom-70m2-ulica-maxtumkuli-it-park-haqiqiy-ID43jcX.html
1049,299000.0,86.0,68.8,17.2,3,new,furnished,shared,4,10,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/mirabad-avenue-sotuvda-3-xonalik-uy-remont-kunaev-kochasi-ID3R994.html
1050,80000.0,62.23,49.78,12.45,2,new,unfurnished,,3,4,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/mirzo-ulugbek-tumanida-yangi-ozbekiston-nrg-maftyn-makon-2-3-4-ID3Z6yM.html
1051,650000.0,411.0,328.8,82.2,7,new,unfurnished,,8,8,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/srochno-uy-sotiladi-7-8-8-411m2-gabus-ID439Zg.html
1052,280000000.0,43.0,40.0,10.0,1,new,unfurnished,private,3,9,,To'ytepa,False,https://www.olx.uz/d/oz/obyavlenie/toshkent-viloyat-markazidan-xonadon-egasi-boling-xalol-nasiya-savdo-ID3S2Zo.html
1053,162000000.0,36.0,36.0,9.0,1,new,unfurnished,private,10,16,,Chirchiq,False,https://www.olx.uz/d/oz/obyavlenie/novostrojka-global-house-hayot-residence-ID43vOV.html
1054,54000.0,60.0,60.0,12.0,2,new,furnished,shared,1,16,,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/xonobod-residence-2xona-ipoteka-kredit-yoki-subsidiya-naqd-ID43K8W.html
1055,58000.0,65.0,52.0,10.0,3,new,furnished,private,10,16,,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/sergeli-10-xudud-3-10-16-65-m2-kvartira-srochno-sotiladi-ID3T7D2.html
1056,59000.0,50.0,49.0,3.0,2,new,furnished,shared,1,7,2017.0,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/srochna-sotiladi-sergeli-6-a-navastroyka-2-1-7-ID3ahZQ.html
1057,53000.0,42.0,40.0,18.0,1,new,furnished,shared,4,10,2022.0,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/srochno-sotiladi-1-xonali-kvartira-jk-china-haus-ID43gEY.html
1058,105000.0,43.0,34.4,8.6,2,new,furnished,,7,12,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/nrg-mirzo-ulugbek-sotuvda-2-xonalik-uy-remont-boz-bozor-sayram-ID3ZFlA.html
1059,105000.0,43.0,34.4,8.6,2,new,furnished,,7,12,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/nrg-mirzo-ulugbek-sotuvda-2-xonalik-uy-remont-sayram-kochasi-ID3ZFlg.html
1060,275000.0,125.0,100.0,25.0,3,new,furnished,,6,10,,Yunusobod,False,https://www.olx.uz/d/oz/obyavlenie/muhtasham-sotuvda-3-xonalik-uy-remont-moliya-instituti-minor-ID43Ylb.html
1061,250000.0,150.0,120.0,30.0,4,new,furnished,,7,8,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/parisien-sotuvda-4-xonalik-uy-remont-dupleks-yakkasaroy-ID40A16.html
1062,320000.0,130.0,104.0,26.0,4,new,furnished,,7,8,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/gabus-sotuvda-4-xonalik-uy-remont-chexov-fidokor-kochasi-mirobod-ID3ZLTM.html
1063,107999.0,78.0,62.4,15.6,3,new,furnished,shared,9,11,,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/arzon-srochno-nurufshon-3kom-78m2-riviera-torgovyj-centr-ul-nurafshan-ID43q6r.html
1064,73999.0,60.0,48.0,12.0,2,new,unfurnished,shared,12,12,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/srochno-gorit-arzon-koh-ota-1kom-60m2-po-1230u-e-sebzar-mechet-ID425Or.html
1065,1000.0,131.0,104.8,26.2,3,new,unfurnished,,5,10,,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/kvartira-srochna-sotiladi-131-m2-ID43cxk.html
1066,109000.0,120.0,120.0,10.0,6,new,furnished,private,2,2,2020.0,Sirg‘ali,True,https://www.olx.uz/d/oz/obyavlenie/kivartira-sotiladi-sirgli-120-mk-ID3XyHk.html
1067,17500.0,35.39,35.39,35.39,1,new,unfurnished,private,8,10,2024.0,Chirchiq,False,https://www.olx.uz/d/oz/obyavlenie/karvon-bozorda-yanqi-qurilgan-uylarda-1-2-xonalik-uylarimiz-bor-ID44lwQ.html
1068,124999.0,83.0,66.4,16.6,3,new,unfurnished,private,7,9,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/srochsno-koh-ota-haqiqiy-3kom-83m2-po-1500u-e-sebzar-mechet-arzon-ID420eV.html
1069,62000.0,63.0,63.0,12.6,2,new,unfurnished,shared,9,16,,Sirg‘ali,False,https://www.olx.uz/d/oz/obyavlenie/sotiladi-2-xonali-62-28-ID3KPFm.html
1070,113000.0,52.0,41.6,10.4,2,new,furnished,,19,25,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/akay-city-sotuvda-2-xonalik-uy-remont-darxon-mirzo-ulugbek-ID413Kw.html
1071,117000.0,57.0,45.6,11.4,2,new,furnished,,3,10,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/darkhan-avenue-sotuvda-2-xonalik-uy-remont-telman-parki-mirzo-ulugbek-ID43B4I.html
1072,155000.0,83.0,66.4,16.6,2,new,furnished,,4,7,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/oq-saroy-deluxe-sotuvda-2-xonalik-uy-remont-parkentskiy-makro-ID43Uus.html
1073,115000.0,38.0,30.4,7.6,2,new,furnished,,1,6,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/skyline-towers-sotuvda-2-xonalik-uy-remont-gospitalniy-mirobod-tumani-ID43UB5.html
1074,124000.0,70.0,56.0,14.0,2,new,furnished,,2,9,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/istanbul-city-sotuvda-2-xonalik-uy-remont-abdulla-qahhor-yakkasaroy-ID40JwF.html
1075,245000.0,65.0,52.0,13.0,2,new,furnished,,7,14,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/infinity-sotuvda-2-xonalik-uy-remont-sodiq-azimov-kochasi-c-1-ID41zdx.html
1076,300000.0,100.0,80.0,20.0,3,new,unfurnished,,6,6,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/boulevard-sotuvda-3-xonalik-korobka-tashkent-city-shayxontohur-ID40yGG.html
1077,309000.0,83.5,66.8,16.7,3,new,furnished,shared,3,7,,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/arzon-tashkent-city-boulevard-3kom-83-50m2-tashkent-sitj-druzhba-ID420ct.html
1078,109000.0,120.0,120.0,10.0,6,new,furnished,private,2,2,2020.0,Sirg‘ali,True,https://www.olx.uz/d/oz/obyavlenie/kivartira-sotiladi-sirgli-120-mk-ID3XyHk.html
1079,80000.0,88.0,75.0,10.0,3,new,unfurnished,private,5,7,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/3-xonali-kvartira-sotiladi-88-mkv-ID434fh.html
1080,162000000.0,36.0,36.0,9.0,1,new,unfurnished,private,10,16,,Chirchiq,False,https://www.olx.uz/d/oz/obyavlenie/novostrojka-global-house-hayot-residence-ID43vOV.html
1081,184999.0,141.0,112.8,28.2,5,new,furnished,shared,7,10,,Yakkasaroy,False,https://www.olx.uz/d/oz/obyavlenie/srochno-prodaetsya-dream-house-5kom-141m2-po-1300-u-e-8j-roddom-arzon-ID4209C.html
1082,100000.0,80.0,64.0,16.0,2,new,unfurnished,shared,6,8,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/sotiladi-novostrojka-nova-center-parkenskij-80m2-korobka-haqiqiy-ID43k7Y.html
1083,174999.0,83.0,66.4,16.6,2,new,unfurnished,shared,5,10,,Yunusobod,False,https://www.olx.uz/d/oz/obyavlenie/arzon-barocco-2kom-83m2-gidromedcentr-institut-metro-minor-haqiqiy-ID420yc.html
1084,99000.0,92.0,73.6,18.4,3,new,furnished,shared,8,10,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/arzon-poytaxt-residence-3kop-92m2-maxtumkuli-na-protiv-makro-ID420Aw.html
1085,42500.0,50.0,40.0,10.0,2,new,unfurnished,,7,9,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/yashnobod-ahangrabo-1-xonali-uy-50m-7-qavat-rohan-850-m-ID42pkT.html
1086,161000.0,71.0,56.8,14.2,3,new,unfurnished,,5,15,,Yashnobod,False,https://www.olx.uz/d/oz/obyavlenie/infinity-sotuvda-3-xonalik-korobka-c-1-sodiq-azimov-kochasi-ID3TK2q.html
1087,350000.0,150.0,120.0,30.0,5,new,unfurnished,,6,14,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/skyline-towers-sotuvda-5-xonalik-korobka-nukus-kochasi-gospitalniy-ID43CnI.html
1088,112600.0,105.0,84.0,21.0,4,new,unfurnished,private,2,9,,Yunusobod,False,https://www.olx.uz/d/oz/obyavlenie/arzon-haqiqiy-triumf-4kom-korobka-105m2-yunusabad-17-shkola-122-ID43iEA.html
1089,120000.0,224.0,179.2,44.8,4,new,unfurnished,,9,9,,Olmazor,False,https://www.olx.uz/d/oz/obyavlenie/4-9-9-kvartira-sotiladi-qora-qamish-olmazon-tumani-ID3VFH2.html
1090,85999.0,68.0,92.0,13.6,2,new,unfurnished,private,3,8,,Mirzo-Ulug‘bek,False,https://www.olx.uz/d/oz/obyavlenie/arzon-srochno-qorasuv-nrg-2kom-korobka-68m2-ulica-quva-karasu-6-ID42UcI.html
1091,42500.0,52.0,50.0,10.4,1,new,unfurnished,private,4,8,,Mirobod,False,https://www.olx.uz/d/oz/obyavlenie/furqat-plaza-1-ID417qg.html
1092,82000.0,70.0,70.0,14.0,3,new,unfurnished,private,3,8,2023.0,Shayxontohur,False,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-3-komnatnaya-kvartira-or-r-stroy-mart-ID42ZU6.html
